FIPS,County,State,Republican,Democrat,Other Votes,Population
26003,Alger,MI,2585,1663,270,8836
26005,Allegan,MI,34183,18050,3887,120514
26007,Alpena,MI,9090,4877,801,28912
26009,Antrim,MI,8469,4448,750,23426
26011,Arenac,MI,4950,2384,395,15003
26013,Baraga,MI,2158,1156,204,8152
26015,Barry,MI,19202,9114,2201,62421
26017,Bay,MI,28328,21642,3304,103855
26019,Benzie,MI,5539,4108,581,17964
26021,Berrien,MI,38647,29495,3889,154318
26023,Branch,MI,11786,5061,816,44873
26025,Calhoun,MI,31494,24157,3251,134297
26027,Cass,MI,14243,7270,1082,51597
26029,Charlevoix,MI,8674,5137,843,26056
26031,Cheboygan,MI,8683,4302,687,25586
26033,Chippewa,MI,9122,5379,1051,36783
26035,Clare,MI,8505,4249,695,30863
26037,Clinton,MI,21636,16492,2809,79130
26039,Crawford,MI,4354,2110,380,12991
26041,Delta,MI,11121,6436,1037,36903
26043,Dickinson,MI,8580,3923,729,25955
26045,Eaton,MI,27609,24938,4028,109165
26047,Emmet,MI,10616,6972,1406,34111
26049,Genesee,MI,84175,102751,10715,406217
26051,Gladwin,MI,8124,3794,624,25387
26053,Gogebic,MI,4018,2925,440,14376
26055,Grand Traverse,MI,27413,20965,3607,95251
26057,Gratiot,MI,9880,5666,919,41762
26059,Hillsdale,MI,14095,4799,1046,45754
26061,Houghton,MI,8475,6018,1268,37354
26063,Huron,MI,10692,4579,673,31398
26065,Ingham,MI,43868,79110,9157,284907
26067,Ionia,MI,16635,8352,2052,66791
26069,Iosco,MI,8345,4345,739,25227
26071,Iron,MI,3675,2004,281,11633
26073,Isabella,MI,12338,11404,1798,64396
26075,Jackson,MI,39793,25795,4537,160370
26077,Kalamazoo,MI,51034,67148,8117,261677
26079,Kalkaska,MI,6116,2280,437,17941
26081,Kent,MI,148180,138683,24031,657977
26083,Keweenaw,MI,814,527,93,2047
26085,Lake,MI,3159,1939,260,12098
26087,Lapeer,MI,30037,12734,2412,88620
26089,Leelanau,MI,7239,6774,879,22300
26091,Lenawee,MI,26430,16750,3118,99422
26093,Livingston,MI,65680,34384,6425,193861
26095,Luce,MI,1756,681,154,6414
26097,Mackinac,MI,3744,2085,315,10830
26099,Macomb,MI,224665,176317,18330,881214
26101,Manistee,MI,6915,4979,766,25030
26103,Marquette,MI,14646,16042,2530,66013
26105,Mason,MI,8505,5281,1006,29053
26107,Mecosta,MI,10305,5827,1127,39706
26109,Menominee,MI,6702,3539,583,23499
26111,Midland,MI,23846,15635,3295,83487
26113,Missaukee,MI,5386,1565,366,15055
26115,Monroe,MI,43261,26863,4531,154802
26117,Montcalm,MI,16907,7874,1979,66604
26119,Montmorency,MI,3498,1287,247,9158
26121,Muskegon,MI,36127,37304,5292,174736
26123,Newaygo,MI,15173,6212,1397,49982
26125,Oakland,MI,289203,343070,36652,1274402
26127,Oceana,MI,7228,3973,729,26656
26129,Ogemaw,MI,6827,3030,583,20768
26131,Ontonagon,MI,2066,1176,191,5813
26133,Osceola,MI,7336,2705,568,22892
26135,Oscoda,MI,2843,1044,205,8220
26137,Otsego,MI,8266,3556,788,25089
26139,Ottawa,MI,88467,44973,10408,296203
26141,Presque Isle,MI,4488,2400,369,12988
26143,Roscommon,MI,8141,4287,668,23455
26145,Saginaw,MI,45469,44396,4915,190129
26147,St. Clair,MI,49051,24553,4399,160379
26149,St. Joseph,MI,14884,7526,1557,60942
26151,Sanilac,MI,13446,4873,930,40612
26153,Schoolcraft,MI,2556,1369,252,8050
26155,Shiawassee,MI,19230,12546,2335,68095
26157,Tuscola,MI,17102,7429,1397,53322
26159,Van Buren,MI,17890,13258,2126,75585
26161,Washtenaw,MI,50631,128483,10965,372258
26163,Wayne,MI,228993,519444,34282,1793914
26165,Wexford,MI,10000,4436,934,33673
17001,Adams,IL,22790,7676,1844,65729
17003,Alexander,IL,1496,1262,62,5239
17005,Bond,IL,4888,2068,614,16725
17007,Boone,IL,12282,8986,1733,53451
17009,Brown,IL,1796,476,107,6240
17011,Bureau,IL,9281,6029,1261,33243
17013,Calhoun,IL,1721,739,111,4438
17015,Carroll,IL,4434,2447,564,15707
17017,Cass,IL,3216,1621,287,13049
17019,Champaign,IL,33368,50137,8123,205873
17021,Christian,IL,10543,3992,942,34039
17023,Clark,IL,5622,1877,429,15463
17025,Clay,IL,5021,1020,309,13289
17027,Clinton,IL,12412,3945,1062,36893
17029,Coles,IL,13003,7309,1606,46864
17031,Cook,IL,453287,1611946,115111,5275555
17033,Crawford,IL,6277,1992,470,18674
17035,Cumberland,IL,4206,1031,334,10453
17037,DeKalb,IL,19091,20466,4043,100422
17039,Dewitt,IL,5077,1910,569,15520
17041,Douglas,IL,5698,1949,548,19736
17043,DuPage,IL,166415,228622,35637,932884
17045,Edgar,IL,5645,1793,461,16856
17047,Edwards,IL,2778,434,112,6245
17049,Effingham,IL,13635,3083,891,34676
17051,Fayette,IL,7372,1819,400,21498
17053,Ford,IL,4480,1414,502,13526
17055,Franklin,IL,13116,4727,868,37803
17057,Fulton,IL,8492,6133,1172,33608
17059,Gallatin,IL,1942,657,108,4944
17061,Greene,IL,4145,1205,235,11987
17063,Grundy,IL,13454,8065,1718,52539
17065,Hamilton,IL,3206,802,148,7996
17067,Hancock,IL,6430,2139,552,17613
17069,Hardin,IL,1653,420,75,3647
17071,Henderson,IL,2155,1155,208,6385
17073,Henry,IL,13985,8871,1787,49282
17075,Iroquois,IL,9750,2504,848,27082
17077,Jackson,IL,10843,11634,2140,52966
17079,Jasper,IL,3975,924,213,9287
17081,Jefferson,IL,11695,4425,879,37110
17083,Jersey,IL,7748,2679,564,21518
17085,Jo Daviess,IL,6121,4462,751,22043
17087,Johnson,IL,4649,1142,298,13304
17089,Kane,IL,82734,103665,13288,516516
17091,Kankakee,IL,25129,18971,3205,107510
17093,Kendall,IL,24961,24884,4210,131868
17095,Knox,IL,10737,10083,1683,49958
17097,Lake,IL,109767,171095,22658,714336
17099,LaSalle,IL,26689,19543,3511,109650
17101,Lawrence,IL,4521,1290,283,15292
17103,Lee,IL,8612,5528,1349,34151
17105,Livingston,IL,10208,4023,1111,35827
17107,Logan,IL,8181,3313,907,27995
17109,McDonough,IL,6795,5288,1061,27232
17111,McHenry,IL,71612,60803,11515,310213
17113,McLean,IL,37237,36196,7891,170956
17115,Macon,IL,26866,18343,2851,103984
17117,Macoupin,IL,14322,6689,1380,44973
17119,Madison,IL,70490,50587,9102,265868
17121,Marion,IL,11859,4369,870,37736
17123,Marshall,IL,3785,1789,410,11752
17125,Mason,IL,4058,2014,421,13091
17127,Massac,IL,4846,1558,293,14170
17129,Menard,IL,4231,1817,467,12295
17131,Mercer,IL,4807,3071,647,15698
17133,Monroe,IL,12629,5535,1190,34953
17135,Montgomery,IL,8630,3504,844,28283
17137,Morgan,IL,9076,4696,1028,32920
17139,Moultrie,IL,4455,1481,347,14527
17141,Ogle,IL,14352,8050,1791,51780
17143,Peoria,IL,35633,38060,5409,181836
17145,Perry,IL,6855,2462,557,20941
17147,Piatt,IL,5634,2645,781,16676
17149,Pike,IL,5754,1413,363,14734
17151,Pope,IL,1678,375,89,3764
17153,Pulaski,IL,1675,962,98,5190
17155,Putnam,IL,1767,1147,198,5636
17157,Randolph,IL,10023,3439,732,30164
17159,Richland,IL,5739,1584,371,15811
17161,Rock Island,IL,26998,32298,4698,144667
17163,St. Clair,IL,53857,60756,6823,257412
17165,Saline,IL,8276,2572,536,23772
17167,Sangamon,IL,49944,40907,7522,196341
17169,Schuyler,IL,2524,1075,235,6899
17171,Scott,IL,1966,535,107,4947
17173,Shelby,IL,8229,2288,532,20990
17175,Stark,IL,1778,751,214,5395
17177,Stephenson,IL,11083,7768,1492,44631
17179,Tazewell,IL,38707,20685,5359,131341
17181,Union,IL,5790,2402,424,17239
17183,Vermilion,IL,19087,10039,1692,74204
17185,Wabash,IL,4047,1151,266,11362
17187,Warren,IL,4275,2987,545,16833
17189,Washington,IL,5571,1448,419,13758
17191,Wayne,IL,6967,1048,286,16173
17193,White,IL,5640,1412,283,13872
17195,Whiteside,IL,12615,11035,1932,55694
17197,Will,IL,132720,151927,19579,697298
17199,Williamson,IL,21570,8581,1701,67152
17201,Winnebago,IL,55624,55713,8718,285337
17203,Woodford,IL,13207,5092,1565,38465
21001,Adair,KY,6637,1323,273,18904
21003,Allen,KY,6466,1349,281,20580
21005,Anderson,KY,8242,2634,546,23863
21007,Ballard,KY,3161,816,124,7730
21009,Barren,KY,13483,4275,730,44481
21011,Bath,KY,3082,1361,144,12747
21013,Bell,KY,7764,1720,234,24100
21015,Boone,KY,39082,15026,3510,135988
21017,Bourbon,KY,5569,2791,443,20246
21019,Boyd,KY,13591,6021,842,48258
21021,Boyle,KY,8040,4281,625,30614
21023,Bracken,KY,2711,705,111,8401
21025,Breathitt,KY,3991,1537,210,13715
21027,Breckinridge,KY,6484,1960,330,20435
21029,Bullitt,KY,26210,8255,1604,82231
21031,Butler,KY,4428,947,201,12369
21033,Caldwell,KY,4507,1260,208,12647
21035,Calloway,KY,10367,4749,933,37544
21037,Campbell,KY,25050,14658,2802,93068
21039,Carlisle,KY,2094,432,75,4820
21041,Carroll,KY,2588,1106,161,10798
21043,Carter,KY,7587,2276,415,26626
21045,Casey,KY,5482,767,190,15939
21047,Christian,KY,14108,7188,787,72813
21049,Clark,KY,10710,4706,789,36987
21051,Clay,KY,5861,752,154,20339
21053,Clinton,KY,3809,547,106,9253
21055,Crittenden,KY,3290,617,130,8988
21057,Cumberland,KY,2502,459,105,5884
21059,Daviess,KY,28907,14163,2737,103324
21061,Edmonson,KY,4135,979,130,12132
21063,Elliott,KY,2000,740,115,7352
21065,Estill,KY,4236,1108,201,14164
21067,Fayette,KY,56894,69778,9643,322564
21069,Fleming,KY,4722,1348,190,15087
21071,Floyd,KY,11993,4015,532,35941
21073,Franklin,KY,11819,10717,1329,51540
21075,Fulton,KY,1549,774,59,6513
21077,Gallatin,KY,2443,749,146,8693
21079,Garrard,KY,5904,1453,266,16946
21081,Grant,KY,7268,1910,381,24945
21083,Graves,KY,12671,3308,627,36654
21085,Grayson,KY,8219,1959,398,26421
21087,Green,KY,4372,832,129,11110
21089,Greenup,KY,11546,4146,585,35958
21091,Hancock,KY,2788,1244,263,9093
21093,Hardin,KY,26971,13944,2241,110696
21095,Harlan,KY,9129,1372,256,26833
21097,Harrison,KY,5435,2031,315,18692
21099,Hart,KY,5320,1730,214,19281
21101,Henderson,KY,12159,6707,844,44798
21103,Henry,KY,4944,1828,377,15681
21105,Hickman,KY,1657,449,51,4521
21107,Hopkins,KY,15277,4310,758,45421
21109,Jackson,KY,4889,482,130,12957
21111,Jefferson,KY,143768,190836,18496,782964
21113,Jessamine,KY,15474,6144,1708,52990
21115,Johnson,KY,8043,1250,279,22679
21117,Kenton,KY,42958,24214,4826,169042
21119,Knott,KY,4357,1245,161,14246
21121,Knox,KY,9885,1761,366,30197
21123,Larue,KY,4799,1278,290,14861
21125,Laurel,KY,20592,3440,801,62608
21127,Lawrence,KY,4816,1045,181,16291
21129,Lee,KY,2151,444,72,7391
21131,Leslie,KY,4015,400,74,10513
21133,Letcher,KY,7293,1542,299,21550
21135,Lewis,KY,4363,785,150,13083
21137,Lincoln,KY,7338,1865,358,24281
21139,Livingston,KY,3570,887,188,8888
21141,Logan,KY,7778,2755,366,27429
21143,Lyon,KY,2789,1045,128,8685
21145,McCracken,KY,20774,9134,1399,67872
21147,McCreary,KY,5012,664,100,16886
21149,McLean,KY,3381,988,197,9153
21151,Madison,KY,23431,11793,2147,92705
21153,Magoffin,KY,3824,1172,120,11638
21155,Marion,KY,5122,2679,310,19579
21157,Marshall,KY,12322,3672,704,31664
21159,Martin,KY,3503,363,87,11290
21161,Mason,KY,4944,1970,305,17122
21163,Meade,KY,8660,3026,545,30005
21165,Menifee,KY,2010,700,69,6114
21167,Mercer,KY,7740,2395,450,22644
21169,Metcalfe,KY,3491,976,153,10290
21171,Monroe,KY,4278,601,112,11336
21173,Montgomery,KY,7856,3158,438,28109
21175,Morgan,KY,3628,1006,141,13729
21177,Muhlenberg,KY,9393,3272,395,30933
21179,Nelson,KY,13431,6434,937,46727
21181,Nicholas,KY,1957,787,97,7532
21183,Ohio,KY,7942,2080,376,23771
21185,Oldham,KY,20469,10268,2116,67607
21187,Owen,KY,3745,1062,194,11267
21189,Owsley,KY,1474,256,29,4053
21191,Pendleton,KY,4604,1164,239,14648
21193,Perry,KY,8158,2136,278,28470
21195,Pike,KY,19747,4280,638,58663
21197,Powell,KY,3513,1272,172,13125
21199,Pulaski,KY,22902,4208,931,65039
21201,Robertson,KY,759,222,32,2195
21203,Rockcastle,KY,5609,915,167,16036
21205,Rowan,KY,5174,3295,379,24656
21207,Russell,KY,6863,1093,218,17996
21209,Scott,KY,15052,7715,1433,57160
21211,Shelby,KY,13196,6276,1108,48101
21213,Simpson,KY,5077,2144,310,19601
21215,Spencer,KY,7196,1921,398,19433
21217,Taylor,KY,8320,2553,433,26020
21219,Todd,KY,3612,1042,125,12248
21221,Trigg,KY,4931,1587,233,14053
21223,Trimble,KY,2771,879,148,8468
21225,Union,KY,4701,1331,179,13670
21227,Warren,KY,28673,16966,2815,134558
21229,Washington,KY,4013,1420,203,12029
21231,Wayne,KY,6371,1431,190,19554
21233,Webster,KY,4397,1240,168,13014
21235,Whitley,KY,11312,2067,395,36714
21237,Wolfe,KY,1804,753,78,6564
21239,Woodford,KY,7697,4958,908,26873
55001,Adams,WI,5966,3745,419,20647
55003,Ashland,WI,3303,4226,503,16036
55005,Barron,WI,13614,7889,1168,46726
55007,Bayfield,WI,4124,4953,535,16216
55009,Brown,WI,67210,53382,8419,268740
55011,Buffallo,WI,4048,2525,408,13301
55013,Burnett,WI,5410,2949,379,16524
55015,Calumet,WI,15367,9642,1586,52450
55017,Chippewa,WI,17916,11887,1765,66300
55019,Clark,WI,8652,4221,800,34661
55021,Columbia,WI,14163,13528,2007,58492
55023,Crawford,WI,3836,3419,473,16114
55025,Dane,WI,71275,217697,20382,561508
55027,Dodge,WI,26635,13968,2475,89394
55029,Door,WI,8580,8014,998,30065
55031,Douglas,WI,9661,11357,1518,44295
55033,Dunn,WI,11486,9034,1586,45425
55035,Eau Claire,WI,23331,27340,4354,105713
55037,Florence,WI,1898,665,93,4560
55039,Fond du Lac,WI,31022,17387,3387,104160
55041,Forest,WI,2787,1579,179,9179
55043,Grant,WI,12350,10051,1967,51943
55045,Green,WI,8693,9122,1170,37088
55047,Green Lake,WI,6216,2693,507,19016
55049,Iowa,WI,4809,6669,797,23717
55051,Iron,WI,2081,1275,157,6131
55053,Jackson,WI,4906,3818,543,21142
55055,Jefferson,WI,23417,16569,3123,86161
55057,Juneau,WI,7130,4073,532,26716
55059,Kenosha,WI,36037,35799,4468,169150
55061,Kewaunee,WI,6618,3627,522,20568
55063,La Crosse,WI,26378,32406,4890,120779
55065,Lafayette,WI,3977,3288,397,16611
55067,Langlade,WI,6478,3250,458,19491
55069,Lincoln,WI,8401,5371,940,28416
55071,Manitowoc,WI,23244,14538,3004,81360
55073,Marathon,WI,39014,26481,4023,138026
55075,Marinette,WI,13122,6409,812,41874
55077,Marquette,WI,4709,2808,374,15591
55078,Menominee,WI,267,1002,39,4251
55079,Milwaukee,WI,126069,288822,26162,939471
55081,Monroe,WI,11356,7052,1291,46270
55083,Oconto,WI,13345,5940,921,38965
55085,Oneida,WI,12132,8109,1290,37842
55087,Outagamie,WI,49879,38068,5986,190703
55089,Ozaukee,WI,30464,20170,3926,91509
55091,Pepin,WI,2206,1344,185,7320
55093,Pierce,WI,11272,8399,1705,42206
55095,Polk,WI,13810,7565,1370,44982
55097,Portage,WI,17305,18529,2755,70371
55099,Price,WI,4559,2667,342,14047
55101,Racine,WI,46681,42641,4980,197735
55103,Richland,WI,4013,3569,487,17310
55105,Rock,WI,31493,39339,5242,163690
55107,Rusk,WI,4564,2171,353,14186
55109,St. Croix,WI,26222,17482,3804,93529
55111,Sauk,WI,14799,14690,1868,65766
55113,Sawyer,WI,5185,3503,449,18073
55115,Shawano,WI,12769,6068,973,40867
55117,Sheboygan,WI,32514,23000,4252,118032
55119,Taylor,WI,6579,2393,499,19908
55121,Trempealeau,WI,7366,5636,685,30763
55123,Vernon,WI,7004,6371,900,30711
55125,Vilas,WI,8166,4770,675,23046
55127,Walworth,WI,28863,18710,3818,105231
55129,Washburn,WI,5436,3282,475,16623
55131,Washington,WI,51740,20852,4165,136758
55133,Waukesha,WI,142543,79224,15826,406975
55135,Waupaca,WI,16209,8451,1435,51813
55137,Waushara,WI,7667,3791,616,24524
55139,Winnebago,WI,43445,37047,6643,171735
55141,Wood,WI,21498,14225,2095,74215
37001,Alamance,NC,38815,29833,2509,171426
37003,Alexander,NC,13893,3767,611,36444
37005,Alleghany,NC,3814,1306,195,10883
37007,Anson,NC,4506,5859,180,22054
37009,Ashe,NC,9412,3500,512,26582
37011,Avery,NC,6298,1689,262,17810
37013,Beaufort,NC,14543,8764,631,44659
37015,Bertie,NC,3456,5778,113,17934
37017,Bladen,NC,8550,7058,289,29619
37019,Brunswick,NC,42720,23282,2349,136695
37021,Buncombe,NC,55716,75452,7779,269431
37023,Burke,NC,26238,11251,1431,87551
37025,Cabarrus,NC,53819,35521,3949,225791
37027,Caldwell,NC,26621,8425,1274,80678
37029,Camden,NC,3546,1274,186,10357
37031,Carteret,NC,26569,9939,1273,67685
37033,Caswell,NC,6026,4792,252,22733
37035,Catawba,NC,48324,21216,2811,160597
37037,Chatham,NC,17105,21065,1679,76260
37039,Cherokee,NC,10844,2860,477,28769
37041,Chowan,NC,4014,2992,222,13707
37043,Clay,NC,4437,1367,206,11084
37045,Cleveland,NC,28479,14964,1230,99526
37047,Columbus,NC,14272,9063,397,50629
37049,Craven,NC,27731,17630,1640,100722
37051,Cumberland,NC,51265,71605,4636,334733
37053,Currituck,NC,9163,2913,593,28104
37055,Dare,NC,11460,7222,927,36913
37057,Davidson,NC,54317,18109,2430,168927
37059,Davie,NC,15602,5270,884,42720
37061,Duplin,NC,12217,8283,356,48703
37063,Durham,NC,28350,121250,6534,324846
37065,Edgecombe,NC,8261,16224,401,48898
37067,Forsyth,NC,75975,94464,7873,382599
37069,Franklin,NC,16368,12874,1126,68621
37071,Gaston,NC,61798,31177,3456,227943
37073,Gates,NC,2874,2385,133,10478
37075,Graham,NC,3283,768,117,8028
37077,Granville,NC,13591,12909,853,61003
37079,Greene,NC,4374,3605,116,20454
37081,Guilford,NC,98062,149248,10095,541297
37083,Halifax,NC,9031,15748,388,48625
37085,Harnett,NC,27614,16737,1714,133571
37087,Haywood,NC,18929,10473,1325,62088
37089,Henderson,NC,35809,19827,2540,116310
37091,Hertford,NC,3099,6910,177,21553
37093,Hoke,NC,7760,9726,744,52074
37095,Hyde,NC,1288,965,51,4588
37097,Iredell,NC,54754,24734,3079,186685
37099,Jackson,NC,9870,7713,1130,43108
37101,Johnston,NC,54372,28362,3175,215994
37103,Jones,NC,2974,2065,96,9174
37105,Lee,NC,13712,10469,903,63280
37107,Lenoir,NC,13613,12634,560,55123
37109,Lincoln,NC,28806,9897,1320,86829
37111,McDowell,NC,14568,4667,640,44582
37113,Macon,NC,12127,4876,731,37019
37115,Madison,NC,6783,3926,560,21192
37117,Martin,NC,5897,5846,221,22032
37119,Mecklenburg,NC,155518,294562,22777,1115534
37121,Mitchell,NC,6282,1596,218,14899
37123,Montgomery,NC,7130,4150,260,25760
37125,Moore,NC,30490,16329,1873,99745
37127,Nash,NC,23319,23235,1111,94967
37129,New Hanover,NC,55344,50979,5582,225707
37131,Northampton,NC,3582,6144,122,17469
37133,Onslow,NC,37122,17514,2499,204576
37135,Orange,NC,18557,59923,3860,148717
37137,Pamlico,NC,4258,2448,164,12270
37139,Pasquotank,NC,8180,8615,596,40567
37141,Pender,NC,17639,9354,892,60199
37143,Perquimans,NC,4177,2319,212,13008
37145,Person,NC,11185,7833,597,39088
37147,Pitt,NC,35691,41824,3012,170242
37149,Polk,NC,6768,3735,431,19335
37151,Randolph,NC,49430,13194,1951,144147
37153,Richmand,NC,10383,8501,444,42948
37155,Robeson,NC,20762,19016,1080,116514
37157,Rockingham,NC,26830,14228,1220,91104
37159,Rowan,NC,42810,19400,2159,146884
37161,Rutherford,NC,21871,7512,924,64446
37163,Sampson,NC,14838,10547,543,59042
37165,Scotland,NC,6256,7319,353,34177
37167,Stanly,NC,21964,7094,859,62505
37169,Stokes,NC,17116,4665,769,44524
37171,Surry,NC,23671,7488,1037,71367
37173,Swain,NC,3565,2196,363,14117
37175,Transylvania,NC,10520,6558,791,32984
37177,Tyrrell,NC,975,720,44,3249
37179,Union,NC,66707,34337,4666,238234
37181,Vance,NC,7332,12229,416,42569
37183,Wake,NC,196082,302736,28806,1129352
37185,Warren,NC,3214,6413,215,18639
37187,Washington,NC,2564,3510,91,11004
37189,Watauga,NC,13697,14138,2150,54077
37191,Wayne,NC,27540,21770,1379,117321
37193,Wilkes,NC,23752,6638,906,65973
37195,Wilson,NC,17531,19663,941,78789
37197,Yadkin,NC,13880,3160,584,37216
37199,Yancey,NC,6385,3196,379,18474
45001,Abbeville,SC,6763,3741,271,24294
45003,Aiken,SC,46025,25455,3371,168806
45005,Allendale,SC,789,2735,68,8046
45007,Anderson,SC,56232,21097,3154,203724
45009,Bamberg,SC,2204,3898,112,13313
45011,Barnwell,SC,4889,4400,196,20590
45013,Beaufort,SC,42922,32138,3464,187106
45015,Berkeley,SC,44587,30705,4225,229826
45017,Calhoun,SC,3787,3573,189,14122
45019,Charleston,SC,75443,89299,11603,408481
45021,Cherokee,SC,15167,6092,500,56224
45023,Chester,SC,7265,6579,348,32294
45025,Chesterfield,SC,9312,6858,411,43272
45027,Clarendon,SC,7386,7732,277,31145
45029,Colleton,SC,9091,7627,533,38602
45031,Darlington,SC,14989,13888,797,62905
45033,Dillon,SC,5637,5834,227,28296
45035,Dorchester,SC,34987,24055,3525,161329
45037,Edgefield,SC,6842,4491,311,25645
45039,Fairfield,SC,4027,6945,295,20956
45041,Florence,SC,29573,26710,1648,137060
45043,Georgetown,SC,17389,13310,958,63402
45045,Greenville,SC,127832,74483,12850,525543
45047,Greenwood,SC,16961,10711,1091,69349
45049,Hampton,SC,3488,5170,148,18555
45051,Horry,SC,89288,39410,4222,351032
45053,Jasper,SC,5187,5956,284,28810
45055,Kershaw,SC,17542,10330,1123,65409
45057,Lancaster,SC,23719,13812,1407,96011
45059,Laurens,SC,16816,8889,861,67537
45061,Lee,SC,2803,5199,154,16531
45063,Lexington,SC,80026,35230,6837,293977
45065,McCormick,SC,2652,2479,85,9528
45067,Marion,SC,5444,8569,263,29185
45069,Marlboro,SC,4267,5954,168,26669
45071,Newberry,SC,10017,6217,573,37721
45073,Oconee,SC,24178,7998,1459,78604
45075,Orangeburg,SC,11931,26318,661,84221
45077,Pickens,SC,36236,10354,2459,131408
45079,Richland,SC,52469,108000,8253,416147
45081,Saluda,SC,5526,2813,225,18855
45083,Spartanburg,SC,76277,39997,4816,327992
45085,Sumter,SC,18745,24047,1294,105548
45087,Union,SC,7061,4729,302,27240
45089,Williamsburg,SC,4864,9953,237,31023
45091,York,SC,66754,41593,1533,282089
47001,Anderson,TN,19212,9013,1656,77147
47003,Bedford,TN,11486,3395,474,50237
47005,Benton,TN,4716,1474,138,15867
47007,Bledsoe,TN,3622,897,145,14917
47009,Blount,TN,37443,12100,2665,135287
47011,Bradley,TN,29768,7070,1828,108620
47013,Campbell,TN,9870,2248,414,39275
47015,Cannon,TN,4007,1127,180,14507
47017,Carroll,TN,7756,2327,301,28444
47019,Carter,TN,16898,3453,733,56348
47021,Cheatham,TN,11297,3878,749,41064
47023,Chester,TN,5081,1243,183,17344
47025,Claiborne,TN,8602,1832,306,32041
47027,Clay,TN,2141,707,72,7580
47029,Cocke,TN,9791,1981,354,35999
47031,Coffee,TN,14417,4743,811,57888
47033,Crocket,TN,3982,1303,112,13912
47035,Cumberland,TN,20413,5202,745,61151
47037,Davidson,TN,84550,148864,15654,715878
47039,Decatur,TN,3588,894,110,11436
47041,Dekalb,TN,5171,1569,215,20078
47043,Dickson,TN,13233,4722,744,54307
47045,Dyer,TN,10180,2816,340,36808
47047,Fayette,TN,13055,5874,465,41721
47049,Fentress,TN,6038,1100,195,18487
47051,Franklin,TN,11532,4374,498,42770
47053,Gibson,TN,13786,5258,503,50411
47055,Giles,TN,7970,2917,250,30341
47057,Grainger,TN,6626,1154,228,23530
47059,Greene,TN,18562,4216,805,70158
47061,Grundy,TN,3636,999,128,13528
47063,Hamblen,TN,15857,4075,760,64500
47065,Hamilton,TN,78733,55316,8359,366209
47067,Hancock,TN,1843,322,66,6661
47069,Hardeman,TN,4919,4185,169,25464
47071,Hardin,TN,8012,1622,315,26824
47073,Hawkins,TN,16648,3507,619,56724
47075,Haywood,TN,3013,3711,110,17863
47077,Henderson,TN,8138,1800,279,27834
47079,Henry,TN,9508,3063,374,32200
47081,Hickman,TN,5695,1824,294,24911
47083,Houston,TN,2182,866,120,8288
47085,Humphreys,TN,4930,1967,256,18988
47087,Jackson,TN,3236,1129,101,11617
47089,Jefferson,TN,14776,3494,802,54682
47091,Johnson,TN,5410,988,181,17949
47093,Knox,TN,105767,62878,12052,478966
47095,Lake,TN,1357,577,36,7009
47097,Lauderdale,TN,4884,3056,147,25139
47099,Lawrence,TN,12420,2821,425,44160
47101,Lewis,TN,3585,890,147,12583
47103,Lincoln,TN,10398,2554,396,35320
47105,Loudon,TN,17610,4919,862,54887
47107,McMinn,TN,14691,3510,554,53270
47109,McNairy,TN,7841,1848,349,25855
47111,Macon,TN,6263,1072,169,25217
47113,Madison,TN,21335,15448,1337,98833
47115,Marion,TN,7696,2832,334,28838
47117,Marchall,TN,8184,2852,419,34327
47119,Maury,TN,23799,10038,1532,100969
47121,Meigs,TN,3342,856,122,12755
47123,Monroe,TN,13374,3186,533,46248
47125,Montgomery,TN,32341,21699,3580,219996
47127,Moore,TN,2325,496,105,6468
47129,Morgan,TN,5441,1054,210,21030
47131,Obion,TN,9526,2426,297,30793
47133,Overton,TN,6059,1945,225,22509
47135,Perry,TN,2167,597,91,8382
47137,Pickett,TN,2021,536,58,5004
47139,Polk,TN,5097,1252,171,17544
47141,Putnam,TN,19002,6851,1359,79853
47143,Rhea,TN,8660,1942,460,32873
47145,Roane,TN,15880,4837,952,53396
47147,Robertson,TN,19410,6637,1066,72805
47149,Rutherford,TN,64515,36706,6215,341483
47151,Scott,TN,6044,934,145,21848
47153,Sequatchie,TN,4441,1053,200,15825
47155,Sevier,TN,28629,6297,1386,98381
47157,Shelby,TN,116344,208992,12047,930020
47159,Smith,TN,5494,1689,253,19913
47161,Stewart,TN,3864,1222,213,13656
47163,Sullivan,TN,46979,12578,2721,158162
47165,Sumner,TN,50129,18161,3215,196285
47167,Tipton,TN,16910,5785,786,60974
47169,Trousdale,TN,2103,946,111,11609
47171,Unicoi,TN,5671,1262,262,17925
47173,Union,TN,5053,1012,182,19804
47175,Van Buren,TN,1820,539,60,6168
47177,Warren,TN,9540,3535,537,40946
47179,Washington,TN,34252,13024,2474,133003
47181,Wayne,TN,5036,717,104,16231
47183,Weakley,TN,9008,2772,404,32903
47185,White,TN,7671,1845,309,27354
47187,Williamson,TN,68212,31013,7046,247724
47189,Wilson,TN,39406,14385,2943,147748
13001,Appling ,GA,5494,1434,84,18445
13003,Atkinson ,GA,1878,697,35,8286
13005,Bacon ,GA,3364,608,57,11142
13007,Baker ,GA,775,650,15,2875
13009,Baldwin ,GA,7697,7970,449,43789
13011,Banks ,GA,6134,684,157,18035
13013,Barrow ,GA,21108,6580,1486,83504
13015,Bartow ,GA,29911,8212,1610,108897
13017,Ben Hill ,GA,3739,2101,96,17194
